:START_ID(HAPLOTYPE),:END_ID(HAPLOTYPE),:TYPE
6102,4951,TOP
6103,1223,TOP
6104,1224,TOP
6105,1225,TOP
6106,1226,TOP
6107,1227,TOP
6107,3146,TOP
6108,1228,TOP
6109,1229,TOP
6110,1230,TOP
6110,3911,TOP
6111,1231,TOP
6112,1232,TOP
6113,1233,TOP
6114,1234,TOP
6115,2055,TOP
6115,1235,TOP
6116,1236,TOP
6117,1237,TOP
6117,2056,TOP
6118,1238,TOP
6118,2601,TOP
6119,1239,TOP
6120,1240,TOP
6120,2596,TOP
6121,1241,TOP
6122,1242,TOP
6123,1243,TOP
6124,1244,TOP
6125,1245,TOP
6126,1246,TOP
6127,1247,TOP
6128,1248,TOP
6129,1249,TOP
6130,1251,TOP
6131,1252,TOP
6132,1256,TOP
6132,1253,TOP
6132,1613,TOP
6133,1254,TOP
6134,1255,TOP
6135,1257,TOP
6136,1258,TOP
6137,1259,TOP
6138,1260,TOP
6139,1261,TOP
6140,1262,TOP
6141,1263,TOP
6142,1264,TOP
6143,3719,TOP
6143,1265,TOP
6143,2212,TOP
6144,1268,TOP
6145,1269,TOP
6146,1270,TOP
6147,1272,TOP
6147,2215,TOP
6148,1273,TOP
6149,3506,TOP
6149,1274,TOP
6149,1282,TOP
6150,1275,TOP
6151,1276,TOP
6152,1277,TOP
6153,1278,TOP
6153,1878,TOP
6154,1279,TOP
6155,1280,TOP
6156,1281,TOP
6157,1283,TOP
6158,1284,TOP
6159,1285,TOP
6160,1286,TOP
6161,1287,TOP
6161,2444,TOP
6162,1288,TOP
6163,1289,TOP
6164,1290,TOP
6165,1292,TOP
6165,4126,TOP
6165,2453,TOP
6166,1293,TOP
6167,1294,TOP
6168,1295,TOP
6169,1297,TOP
6170,1298,TOP
6171,1299,TOP
6172,1300,TOP
6173,1301,TOP
6174,2063,TOP
6174,1302,TOP
6174,2062,TOP
6175,1303,TOP
6176,1304,TOP
6177,1305,TOP
6178,1306,TOP
6179,1307,TOP
6180,1308,TOP
6181,1309,TOP
6181,4326,TOP
6182,1310,TOP
6183,2692,TOP
6183,1311,TOP
6184,1312,TOP
6185,1313,TOP
6186,2695,TOP
6186,1314,TOP
6187,1315,TOP
6188,1316,TOP
6188,2691,TOP
6188,2012,TOP
6189,1317,TOP
6190,1318,TOP
6191,1319,TOP
6192,1320,TOP
6193,3575,TOP
6193,1321,TOP
6194,1322,TOP
6195,1323,TOP
6196,1324,TOP
6197,1325,TOP
6198,1326,TOP
6199,1327,TOP
6200,1328,TOP
6201,1329,TOP
6202,1330,TOP
6203,2354,TOP
6203,1331,TOP
6204,1332,TOP
6205,1333,TOP
6205,2355,TOP
6206,2356,TOP
6206,1334,TOP
6207,1335,TOP
6208,1336,TOP
6209,1337,TOP
6210,1338,TOP
6211,1339,TOP
6212,1340,TOP
6213,2404,TOP
6213,1341,TOP
6213,2408,TOP
6213,4442,TOP
6214,1342,TOP
6214,1343,TOP
6215,1344,TOP
6215,1345,TOP
6216,1346,TOP
6216,2477,TOP
6217,1347,TOP
6218,1348,TOP
6219,1349,TOP
6220,1350,TOP
6221,1351,TOP
6222,1352,TOP
6223,2478,TOP
6223,1353,TOP
6224,1354,TOP
6225,1355,TOP
6226,1356,TOP
6227,1357,TOP
6228,1358,TOP
6229,1359,TOP
6230,1360,TOP
6230,2383,TOP
6231,1361,TOP
6231,2385,TOP
6232,1362,TOP
6233,1363,TOP
6234,1364,TOP
6235,1365,TOP
6236,1368,TOP
6237,1369,TOP
6238,1373,TOP
6239,1375,TOP
6240,1377,TOP
6241,2871,TOP
6241,1379,TOP
6242,1380,TOP
6243,1381,TOP
6244,1382,TOP
6245,1383,TOP
6246,1384,TOP
6247,1385,TOP
6248,1386,TOP
6249,1387,TOP
6250,1388,TOP
6251,1389,TOP
6252,2868,TOP
6252,1391,TOP
6253,1914,TOP
6253,1392,TOP
6253,4406,TOP
6253,3599,TOP
6253,1394,TOP
6254,1393,TOP
6254,3539,TOP
6254,1395,TOP
6254,3540,TOP
6255,1396,TOP
6255,1397,TOP
6256,1398,TOP
6256,4407,TOP
6256,3600,TOP
6256,1918,TOP
6257,1399,TOP
6258,1401,TOP
6259,1402,TOP
6260,1403,TOP
6261,1404,TOP
6262,2317,TOP
6262,2320,TOP
6262,1409,TOP
6262,2957,TOP
6263,1410,TOP
6264,1411,TOP
6265,1412,TOP
6266,2324,TOP
6266,1413,TOP
6267,1415,TOP
6268,1416,TOP
6269,1417,TOP
6270,1418,TOP
6271,4706,TOP
6271,2749,TOP
6271,2061,TOP
6271,2331,TOP
6271,1420,TOP
6271,1419,TOP
6272,1422,TOP
6273,1424,TOP
6274,2046,TOP
6274,1425,TOP
6275,1426,TOP
6276,1427,TOP
6277,1428,TOP
6278,1801,TOP
6278,1429,TOP
6279,3149,TOP
6279,1430,TOP
6280,1431,TOP
6280,2277,TOP
6280,2278,TOP
6281,2276,TOP
6281,2275,TOP
6281,1432,TOP
6282,1433,TOP
6283,1434,TOP
6284,1435,TOP
6285,1436,TOP
6286,1437,TOP
6287,1438,TOP
6288,1439,TOP
6288,2590,TOP
6288,4374,TOP
6288,4375,TOP
6288,2589,TOP
6289,1440,TOP
6290,1441,TOP
6291,1442,TOP
6292,1443,TOP
6293,1444,TOP
6293,2940,TOP
6294,1445,TOP
6295,1446,TOP
6296,1447,TOP
6297,1448,TOP
6298,1449,TOP
6299,1450,TOP
6300,1451,TOP
6301,1452,TOP
6302,1453,TOP
6303,1454,TOP
6304,1455,TOP
6305,1456,TOP
6306,1457,TOP
6307,1458,TOP
6308,1459,TOP
6309,1460,TOP
6310,1461,TOP
6311,1462,TOP
6312,1463,TOP
6313,1464,TOP
6314,1465,TOP
6315,1471,TOP
6315,2033,TOP
6315,2032,TOP
6315,2632,TOP
6315,2633,TOP
6315,1470,TOP
6316,1472,TOP
6317,1473,TOP
6318,1474,TOP
6319,1475,TOP
6320,1476,TOP
6321,1477,TOP
6322,1478,TOP
6323,1479,TOP
6324,1480,TOP
6324,2636,TOP
6324,1481,TOP
6324,2635,TOP
6325,1483,TOP
6325,2638,TOP
6325,1482,TOP
6325,2637,TOP
6326,1484,TOP
6326,1485,TOP
6327,1488,TOP
6328,1489,TOP
6329,1490,TOP
6330,1491,TOP
6331,1492,TOP
6332,1493,TOP
6333,1494,TOP
6334,1543,TOP
6334,1495,TOP
6335,1496,TOP
6336,1497,TOP
6337,1498,TOP
6338,1499,TOP
6339,1500,TOP
6340,1501,TOP
6341,1502,TOP
6342,1503,TOP
6343,1504,TOP
6344,1505,TOP
6345,1525,TOP
6345,1534,TOP
6345,1538,TOP
6345,1506,TOP
6345,1529,TOP
6345,1536,TOP
6345,1514,TOP
6345,1537,TOP
6345,1533,TOP
6345,1531,TOP
6345,1532,TOP
6345,1535,TOP
6346,1507,TOP
6347,1508,TOP
6348,1549,TOP
6348,1550,TOP
6348,1509,TOP
6349,1512,TOP
6350,1515,TOP
6351,1523,TOP
6351,1516,TOP
6352,1517,TOP
6353,1518,TOP
6353,1521,TOP
6354,1519,TOP
6355,1520,TOP
6356,1522,TOP
6357,1524,TOP
6358,1528,TOP
6359,1530,TOP
6360,1540,TOP
6360,1539,TOP
6361,1541,TOP
6362,1542,TOP
6363,1544,TOP
6364,1545,TOP
6365,1546,TOP
6366,1547,TOP
6367,1551,TOP
6368,1552,TOP
6369,1553,TOP
6370,1554,TOP
6371,1556,TOP
6372,1557,TOP
6373,1558,TOP
6374,1559,TOP
6375,1560,TOP
6376,1561,TOP
6377,1562,TOP
6377,4832,TOP
6378,1563,TOP
6379,1564,TOP
6380,1565,TOP
6381,1566,TOP
6382,1567,TOP
6383,3427,TOP
6383,1568,TOP
6384,1569,TOP
6385,1570,TOP
6386,1571,TOP
6387,1572,TOP
6388,1573,TOP
6388,2760,TOP
6389,1574,TOP
6390,1575,TOP
6391,1576,TOP
6392,1577,TOP
6393,1578,TOP
6394,1579,TOP
6395,1580,TOP
6396,1581,TOP
6397,1582,TOP
6398,1583,TOP
6399,2757,TOP
6399,1584,TOP
6400,1585,TOP
6401,1586,TOP
6402,1587,TOP
6403,1588,TOP
6404,1589,TOP
6405,1590,TOP
6406,1591,TOP
6407,1592,TOP
6408,1593,TOP
6409,1596,TOP
6410,1597,TOP
6411,1598,TOP
6412,1605,TOP
6412,1599,TOP
6412,1606,TOP
6412,1604,TOP
6412,1601,TOP
6413,1600,TOP
6414,1607,TOP
6414,1608,TOP
6414,1602,TOP
6414,1603,TOP
6414,1609,TOP
6415,1610,TOP
6416,1611,TOP
6417,1612,TOP
6418,1614,TOP
6419,1615,TOP
6420,1616,TOP
6421,1617,TOP
6422,1618,TOP
6423,1619,TOP
6424,4496,TOP
6424,1621,TOP
6424,1622,TOP
6425,1623,TOP
6426,1624,TOP
6427,1625,TOP
6428,1626,TOP
6429,1627,TOP
6430,1628,TOP
6431,1629,TOP
6432,1630,TOP
6433,1631,TOP
6433,1640,TOP
6434,1633,TOP
6434,1632,TOP
6435,1634,TOP
6435,1652,TOP
6436,1635,TOP
6437,1636,TOP
6438,1637,TOP
6439,1639,TOP
6440,1641,TOP
6441,1642,TOP
6442,1643,TOP
6443,1644,TOP
6444,1645,TOP
6445,1646,TOP
6446,1647,TOP
6447,1648,TOP
6448,1649,TOP
6448,1659,TOP
6449,1650,TOP
6450,1651,TOP
6451,1653,TOP
6452,1655,TOP
6452,1654,TOP
6453,1656,TOP
6454,1657,TOP
6455,1658,TOP
6456,1660,TOP
6457,1661,TOP
6458,1662,TOP
6459,1663,TOP
6460,1664,TOP
6461,1665,TOP
6461,3723,TOP
6461,3720,TOP
6462,1666,TOP
6463,1668,TOP
6464,1670,TOP
6465,1671,TOP
6466,1672,TOP
6467,1673,TOP
6468,1674,TOP
6469,1675,TOP
6470,2648,TOP
6470,1676,TOP
6470,2377,TOP
6471,2647,TOP
6471,2379,TOP
6471,1677,TOP
6472,1678,TOP
6473,1679,TOP
6474,1680,TOP
6475,1681,TOP
6476,1682,TOP
6477,1683,TOP
6478,1684,TOP
6479,1685,TOP
6480,1686,TOP
6481,1687,TOP
6482,1688,TOP
6483,1689,TOP
6484,1690,TOP
6485,1691,TOP
6486,1692,TOP
6487,1693,TOP
6488,1694,TOP
6489,1695,TOP
6490,1696,TOP
6491,1697,TOP
6492,1698,TOP
6493,1699,TOP
6494,1700,TOP
6495,1701,TOP
6496,1702,TOP
6497,1703,TOP
6498,1704,TOP
6499,1705,TOP
6500,1706,TOP
6501,1707,TOP
6502,1708,TOP
6503,1710,TOP
6504,1711,TOP
6505,1712,TOP
6506,1713,TOP
6507,1714,TOP
6508,1716,TOP
6508,1715,TOP
6509,1717,TOP
6510,1718,TOP
6511,1721,TOP
6512,1722,TOP
6513,1724,TOP
6514,1725,TOP
6515,1726,TOP
6516,2703,TOP
6516,1858,TOP
6516,1728,TOP
6517,1731,TOP
6518,1732,TOP
6519,1736,TOP
6520,1737,TOP
6521,1738,TOP
6522,1739,TOP
6523,1740,TOP
6524,1741,TOP
6525,1742,TOP
6526,1743,TOP
6527,1744,TOP
6528,1745,TOP
6529,1746,TOP
6530,1747,TOP
6530,1921,TOP
6530,1945,TOP
6531,1748,TOP
6532,1749,TOP
6533,1750,TOP
6534,1751,TOP
6535,1752,TOP
6536,1753,TOP
6537,1754,TOP
6538,1755,TOP
6539,1756,TOP
6540,1757,TOP
6541,1758,TOP
6542,3454,TOP
6542,1759,TOP
6543,1760,TOP
6543,3455,TOP
6544,1761,TOP
6545,1818,TOP
6545,1762,TOP
6546,1763,TOP
6547,1800,TOP
6547,1764,TOP
6548,1765,TOP
6549,1766,TOP
6550,1767,TOP
6551,4724,TOP
6551,1768,TOP
6551,1771,TOP
6552,1769,TOP
6553,1770,TOP
6554,1772,TOP
6554,1773,TOP
6554,4722,TOP
6555,1774,TOP
6556,1775,TOP
6556,1982,TOP
6556,1983,TOP
6557,1976,TOP
6557,2128,TOP
6557,1981,TOP
6557,1776,TOP
6558,1777,TOP
6559,1778,TOP
6560,1779,TOP
6561,1780,TOP
6562,1781,TOP
6563,1782,TOP
6564,1783,TOP
6565,1784,TOP
6566,1785,TOP
6567,5038,TOP
6567,1786,TOP
6568,1787,TOP
6569,1788,TOP
6570,1790,TOP
6570,1789,TOP
6571,1791,TOP
6572,1792,TOP
6573,1793,TOP
6574,1794,TOP
6575,1799,TOP
6576,1814,TOP
6576,1802,TOP
6577,1803,TOP
6578,1804,TOP
6579,1805,TOP
6580,1806,TOP
6581,1807,TOP
6582,1812,TOP
6583,1813,TOP
6584,1815,TOP
6585,1816,TOP
6586,1820,TOP
6587,1823,TOP
6588,1825,TOP
6589,1826,TOP
6590,1827,TOP
6591,1828,TOP
6592,1829,TOP
6593,1830,TOP
6594,1831,TOP
6595,1832,TOP
6596,1833,TOP
6597,1834,TOP
6598,1835,TOP
6599,1836,TOP
6600,1837,TOP
6601,1838,TOP
6602,1839,TOP
6602,1840,TOP
6603,1842,TOP
6603,1844,TOP
6604,1843,TOP
6604,1849,TOP
6605,1853,TOP
6605,1846,TOP
6606,1847,TOP
6607,1850,TOP
6607,1851,TOP
6608,2983,TOP
6608,1852,TOP
6609,1854,TOP
6610,1855,TOP
6611,1856,TOP
6612,3134,TOP
6612,1857,TOP
6613,3133,TOP
6613,1859,TOP
6614,1860,TOP
6615,1862,TOP
6615,1863,TOP
6616,1864,TOP
6617,1865,TOP
6618,1866,TOP
6619,1867,TOP
6620,1868,TOP
6621,1870,TOP
6622,1871,TOP
6623,1872,TOP
6624,1873,TOP
6625,1874,TOP
6626,1875,TOP
6627,1876,TOP
6628,1877,TOP
6629,1879,TOP
6630,1880,TOP
6630,2631,TOP
6631,1882,TOP
6631,1881,TOP
6632,1883,TOP
6632,2628,TOP
6633,1884,TOP
6633,2627,TOP
6634,1885,TOP
6635,1886,TOP
6636,1887,TOP
6637,1888,TOP
6638,1889,TOP
6638,4261,TOP
6639,1890,TOP
6640,1891,TOP
6641,1892,TOP
6642,1893,TOP
6643,1894,TOP
6644,1895,TOP
6645,1896,TOP
6646,1897,TOP
6647,1898,TOP
6648,1899,TOP
6649,1900,TOP
6650,1901,TOP
6651,1902,TOP
6652,1903,TOP
6653,4024,TOP
6653,3690,TOP
6653,1904,TOP
6654,1905,TOP
6654,3685,TOP
6654,3686,TOP
6654,2113,TOP
6655,1906,TOP
6655,3628,TOP
6656,1907,TOP
6657,1908,TOP
6658,1909,TOP
6659,1910,TOP
6660,3877,TOP
6660,1911,TOP
6660,2090,TOP
6660,3522,TOP
6661,1912,TOP
6661,3876,TOP
6661,2091,TOP
6661,3525,TOP
6662,1913,TOP
6662,2475,TOP
6663,3155,TOP
6663,1916,TOP
6663,4409,TOP
6664,1917,TOP
6665,1920,TOP
6666,1922,TOP
6667,1923,TOP
6668,1924,TOP
6669,1925,TOP
6670,1926,TOP
6671,1927,TOP
6672,1928,TOP
6673,1929,TOP
6674,1930,TOP
6675,1932,TOP
6676,1933,TOP
6677,1934,TOP
6678,1935,TOP
6679,1936,TOP
6680,1937,TOP
6681,1939,TOP
6682,1940,TOP
6683,2124,TOP
6683,1941,TOP
6683,1980,TOP
6683,1977,TOP
6684,1943,TOP
6685,1944,TOP
6686,1946,TOP
6687,1947,TOP
6688,1948,TOP
6689,1949,TOP
6690,1950,TOP
6691,1975,TOP
6691,1951,TOP
6692,1952,TOP
6693,1953,TOP
6694,1954,TOP
6695,1955,TOP
6695,2293,TOP
6696,1956,TOP
6697,1957,TOP
6698,1958,TOP
6698,2302,TOP
6699,1959,TOP
6700,1960,TOP
6701,1961,TOP
6702,1962,TOP
6703,1963,TOP
6704,1964,TOP
6705,1965,TOP
6706,1966,TOP
6707,1967,TOP
6708,1968,TOP
6709,1969,TOP
6710,1970,TOP
6711,1971,TOP
6712,1974,TOP
6713,1978,TOP
6714,1979,TOP
6715,4647,TOP
6715,1985,TOP
6716,1986,TOP
6717,1987,TOP
6718,3578,TOP
6718,1988,TOP
6718,2000,TOP
6718,3576,TOP
6719,3579,TOP
6719,3577,TOP
6719,2001,TOP
6719,1989,TOP
6720,1990,TOP
6721,1991,TOP
6722,1992,TOP
6723,1993,TOP
6724,1994,TOP
6725,1995,TOP
6726,1996,TOP
6727,1997,TOP
6728,1998,TOP
6729,1999,TOP
6730,3580,TOP
6730,3583,TOP
6730,2002,TOP
6731,3582,TOP
6731,3581,TOP
6731,2003,TOP
6732,2005,TOP
6733,2007,TOP
6734,2008,TOP
6735,2009,TOP
6736,2010,TOP
6737,2011,TOP
6738,2013,TOP
6739,2014,TOP
6740,2015,TOP
6741,2016,TOP
6742,2017,TOP
6743,2018,TOP
6744,2019,TOP
6745,2020,TOP
6746,2021,TOP
6747,2022,TOP
6748,2024,TOP
6748,3275,TOP
6748,2023,TOP
6749,2025,TOP
6750,2026,TOP
6751,2027,TOP
6751,3255,TOP
6752,2028,TOP
6753,2029,TOP
6753,3256,TOP
6754,3253,TOP
6754,2030,TOP
6755,2031,TOP
6756,2034,TOP
6757,2035,TOP
6758,2036,TOP
6759,2037,TOP
6760,2038,TOP
6761,2039,TOP
6762,2040,TOP
6763,2041,TOP
6764,2042,TOP
6764,3916,TOP
6765,2043,TOP
6765,2060,TOP
6766,2044,TOP
6767,2045,TOP
6767,2059,TOP
6768,2047,TOP
6769,2048,TOP
6770,2049,TOP
6771,2050,TOP
6772,2051,TOP
6772,2125,TOP
6773,2053,TOP
6774,3990,TOP
6774,2057,TOP
6775,2058,TOP
6776,2064,TOP
6777,2892,TOP
6777,2065,TOP
6778,2893,TOP
6778,2066,TOP
6779,2067,TOP
6780,2068,TOP
6781,2069,TOP
6782,2070,TOP
6783,2894,TOP
6783,2071,TOP
6784,2896,TOP
6784,2072,TOP
6785,2899,TOP
6785,2073,TOP
6786,2074,TOP
6787,2075,TOP
6788,2076,TOP
6789,2077,TOP
6790,2079,TOP
6791,2080,TOP
6792,2081,TOP
6792,2084,TOP
6793,2086,TOP
6793,2082,TOP
6794,2085,TOP
6795,2089,TOP
6796,2092,TOP
6797,2093,TOP
6798,2094,TOP
6799,2095,TOP
6800,2099,TOP
6801,2100,TOP
6802,2101,TOP
6803,2102,TOP
6804,2103,TOP
6805,2104,TOP
6806,2105,TOP
6807,2106,TOP
6808,2107,TOP
6809,3056,TOP
6809,2108,TOP
6809,3059,TOP
6810,2109,TOP
6811,2110,TOP
6812,3060,TOP
6812,2111,TOP
6812,3061,TOP
6813,2112,TOP
6813,3058,TOP
6814,2115,TOP
6815,2122,TOP
6815,2116,TOP
6816,2118,TOP
6817,2119,TOP
6818,2120,TOP
6818,2121,TOP
6819,2123,TOP
6820,2130,TOP
6821,2131,TOP
6822,2132,TOP
6822,2133,TOP
6823,2134,TOP
6824,2135,TOP
6825,2139,TOP
6826,2140,TOP
6827,2141,TOP
6828,2142,TOP
6829,3792,TOP
6829,2143,TOP
6830,2144,TOP
6830,3786,TOP
6831,2145,TOP
6832,2146,TOP
6832,5047,TOP
6833,2147,TOP
6834,2148,TOP
6835,2149,TOP
6836,2150,TOP
6836,3317,TOP
6837,2151,TOP
6838,2152,TOP
6839,2153,TOP
6840,2154,TOP
6841,2155,TOP
6842,2173,TOP
6842,2156,TOP
6842,3081,TOP
6842,2161,TOP
6843,2157,TOP
6844,3831,TOP
6844,2158,TOP
6845,2160,TOP
6845,3833,TOP
6846,2163,TOP
6847,2164,TOP
6848,2165,TOP
6848,2167,TOP
6849,2170,TOP
6849,3070,TOP
6850,2174,TOP
6851,2177,TOP
6852,2178,TOP
6853,2179,TOP
6853,3367,TOP
6854,2180,TOP
6855,2181,TOP
6856,2182,TOP
6857,2183,TOP
6858,2184,TOP
6859,2185,TOP
6860,2186,TOP
6861,2187,TOP
6862,2554,TOP
6862,2188,TOP
6863,2189,TOP
6864,2190,TOP
6865,2372,TOP
6865,2608,TOP
6865,2191,TOP
6866,2192,TOP
6867,2193,TOP
6868,2433,TOP
6868,2435,TOP
6868,2417,TOP
6868,2194,TOP
6869,3168,TOP
6869,3175,TOP
6869,3172,TOP
6869,3176,TOP
6869,3174,TOP
6869,2195,TOP
6869,3170,TOP
6869,3173,TOP
6869,3177,TOP
6869,3171,TOP
6869,3169,TOP
6870,2196,TOP
6870,3161,TOP
6870,3163,TOP
6871,2197,TOP
6872,2198,TOP
6873,2199,TOP
6874,2200,TOP
6875,2201,TOP
6876,2202,TOP
6877,2203,TOP
6877,4027,TOP
6878,2204,TOP
6879,2734,TOP
6879,2205,TOP
6880,2735,TOP
6880,2206,TOP
6881,2207,TOP
6881,2726,TOP
6882,2727,TOP
6882,2208,TOP
6883,2209,TOP
6884,2210,TOP
6885,2211,TOP
6886,2213,TOP
6886,3721,TOP
6887,2214,TOP
6888,2216,TOP
6889,2230,TOP
6889,2217,TOP
6890,2220,TOP
6890,2219,TOP
6891,2225,TOP
6892,2226,TOP
6893,2227,TOP
6893,2231,TOP
6894,2228,TOP
6895,2229,TOP
6896,2232,TOP
6897,2236,TOP
6897,2233,TOP
6898,2234,TOP
6899,2238,TOP
6899,2235,TOP
6900,2237,TOP
6901,2239,TOP
6902,2240,TOP
6903,2241,TOP
6903,2244,TOP
6904,2242,TOP
6905,2243,TOP
6906,2245,TOP
6907,2246,TOP
6907,2248,TOP
6908,2247,TOP
6909,2249,TOP
6909,2253,TOP
6910,2250,TOP
6911,2251,TOP
6912,2252,TOP
6913,2254,TOP
6914,2255,TOP
6915,2256,TOP
6916,2257,TOP
6917,2261,TOP
6917,2259,TOP
6918,2260,TOP
6919,2677,TOP
6919,2262,TOP
6920,2266,TOP
6921,2267,TOP
6922,2268,TOP
6923,2269,TOP
6924,2270,TOP
6925,2271,TOP
6926,2272,TOP
6927,2645,TOP
6927,2273,TOP
6928,2643,TOP
6928,2274,TOP
6929,2280,TOP
6929,3383,TOP
6929,2279,TOP
6930,2281,TOP
6930,2283,TOP
6931,2282,TOP
6932,3384,TOP
6932,2284,TOP
6933,2285,TOP
6934,2286,TOP
6935,2287,TOP
6936,2288,TOP
6937,4503,TOP
6937,4516,TOP
6937,4518,TOP
6937,4511,TOP
6937,2289,TOP
6937,4510,TOP
6937,2318,TOP
6937,4514,TOP
6937,4501,TOP
6937,4519,TOP
6937,4500,TOP
6937,4508,TOP
6937,4515,TOP
6937,4505,TOP
6937,4512,TOP
6937,4499,TOP
6937,2319,TOP
6937,4506,TOP
6937,4509,TOP
6937,4502,TOP
6937,4497,TOP
6937,4507,TOP
6937,4517,TOP
6937,4513,TOP
6937,4504,TOP
6937,4498,TOP
6938,2290,TOP
6939,2291,TOP
6940,2292,TOP
6941,2294,TOP
6942,2295,TOP
6943,2296,TOP
6944,2297,TOP
6944,2305,TOP
6945,2298,TOP
6945,2300,TOP
6946,2299,TOP
6947,2301,TOP
6947,2303,TOP
6948,2304,TOP
6948,2315,TOP
6949,2306,TOP
6950,2307,TOP
6951,2961,TOP
6951,2313,TOP
6951,2316,TOP
6952,2314,TOP
6953,2960,TOP
6953,2321,TOP
6954,2322,TOP
6954,2323,TOP
6955,2325,TOP
6956,2326,TOP
6957,2327,TOP
6958,2328,TOP
6959,2329,TOP
6960,2330,TOP
6961,2332,TOP
6962,2333,TOP
6963,2334,TOP
6964,2335,TOP
6965,2336,TOP
6966,2337,TOP
6967,2338,TOP
6968,2419,TOP
6968,2339,TOP
6969,2416,TOP
6969,2340,TOP
6970,2341,TOP
6971,2342,TOP
6972,2343,TOP
6973,2344,TOP
6974,2345,TOP
6975,2346,TOP
6976,2347,TOP
6977,2348,TOP
6978,2349,TOP
6979,2350,TOP
6980,2351,TOP
6981,2353,TOP
6982,2357,TOP
6983,2358,TOP
6984,2359,TOP
6985,2360,TOP
6986,3982,TOP
6986,2361,TOP
6987,2362,TOP
6988,2363,TOP
6989,2364,TOP
6990,2365,TOP
6991,2366,TOP
6992,2367,TOP
6993,2368,TOP
6994,2369,TOP
6995,2370,TOP
6996,2371,TOP
6997,2374,TOP
6997,2373,TOP
6998,2375,TOP
6999,2376,TOP
7000,2378,TOP
7001,2380,TOP
7001,2642,TOP
7002,2381,TOP
7003,2382,TOP
7004,2384,TOP
7005,2386,TOP
7006,2387,TOP
7007,2388,TOP
7008,2389,TOP
7009,5085,TOP
7009,2390,TOP
7010,2391,TOP
7010,5084,TOP
7011,2392,TOP
7012,2393,TOP
7013,2394,TOP
7014,2395,TOP
7015,2396,TOP
7016,2397,TOP
7017,2398,TOP
7018,2399,TOP
7019,2400,TOP
7020,2401,TOP
7021,2402,TOP
7022,2405,TOP
7022,4446,TOP
7022,2403,TOP
7022,4433,TOP
7022,4435,TOP
7022,4436,TOP
7023,4445,TOP
7023,2406,TOP
7023,4439,TOP
7023,2410,TOP
7023,4444,TOP
7023,4443,TOP
7023,4437,TOP
7024,2407,TOP
7025,4441,TOP
7025,2409,TOP
7026,2411,TOP
7026,3298,TOP
7026,4440,TOP
7026,2412,TOP
7027,2426,TOP
7027,2413,TOP
7028,2414,TOP
7029,2415,TOP
7030,2418,TOP
7030,2436,TOP
7031,2420,TOP
7032,2421,TOP
7033,2422,TOP
7033,2428,TOP
7034,2423,TOP
7035,2424,TOP
7035,2441,TOP
7036,2425,TOP
7037,2427,TOP
7038,2429,TOP
7039,2430,TOP
7040,2431,TOP
7041,2432,TOP
7041,2439,TOP
7041,2437,TOP
7042,2434,TOP
7043,2438,TOP
7043,2440,TOP
7044,2442,TOP
7045,2443,TOP
7046,2445,TOP
7047,2446,TOP
7048,2447,TOP
7049,2449,TOP
7050,2450,TOP
7051,2451,TOP
7052,2454,TOP
7053,2455,TOP
7053,2456,TOP
7054,2459,TOP
7055,2460,TOP
7056,2461,TOP
7057,2462,TOP
7058,2463,TOP
7059,2464,TOP
7060,2465,TOP
7061,2466,TOP
7062,2467,TOP
7063,2468,TOP
7064,2469,TOP
7065,2470,TOP
7066,2471,TOP
7067,2472,TOP
7068,2473,TOP
7069,2474,TOP
7070,2476,TOP
7071,2483,TOP
7072,2484,TOP
7073,2485,TOP
7074,2486,TOP
7075,2487,TOP
7076,2488,TOP
7077,2489,TOP
7078,2490,TOP
7079,2491,TOP
7080,2492,TOP
7081,2493,TOP
7082,2494,TOP
7083,2496,TOP
7084,2506,TOP
7084,2497,TOP
7085,2500,TOP
7085,3885,TOP
7086,3886,TOP
7086,2501,TOP
7087,2502,TOP
7087,3158,TOP
7088,2503,TOP
7089,2504,TOP
7090,2509,TOP
7090,2505,TOP
7091,2508,TOP
7091,2507,TOP
7092,3162,TOP
7092,2510,TOP
7093,2511,TOP
7094,2512,TOP
7095,2513,TOP
7096,2514,TOP
7097,2515,TOP
7098,2517,TOP
7099,2518,TOP
7100,2520,TOP
7101,2521,TOP
7102,2522,TOP
7103,2524,TOP
7104,2525,TOP
7105,2527,TOP
7106,2528,TOP
7106,2529,TOP
7107,2530,TOP
7107,2531,TOP
7108,2532,TOP
7108,2533,TOP
7109,2534,TOP
7109,2535,TOP
7110,2536,TOP
7110,2537,TOP
7111,2538,TOP
7111,2539,TOP
7112,2541,TOP
7112,2540,TOP
7113,2542,TOP
7113,2543,TOP
7114,2544,TOP
7115,2545,TOP
7116,2546,TOP
7117,2549,TOP
7117,2548,TOP
7118,2552,TOP
7119,2553,TOP
7120,2555,TOP
7121,2556,TOP
7122,2557,TOP
7123,2558,TOP
7124,2559,TOP
7125,2565,TOP
7125,2560,TOP
7126,2561,TOP
7127,2562,TOP
7128,2563,TOP
7129,3135,TOP
7129,2564,TOP
7130,2566,TOP
7131,2567,TOP
7132,2568,TOP
7133,2569,TOP
7133,3124,TOP
7133,3123,TOP
7134,2570,TOP
7135,2571,TOP
7136,2572,TOP
7137,2573,TOP
7137,3006,TOP
7138,2574,TOP
7139,2575,TOP
7140,2576,TOP
7141,2577,TOP
7142,2578,TOP
7143,2579,TOP
7144,3044,TOP
